date,consumption,wind,solar,wind_solar,churn,facturacion_mensual,cuentas_diarias,segmento_consumo,nivel_consumo,tipo_cliente
2016-08-27,1183.501,91.286,185.59500000000003,276.8809999999999,1,1183.501,39.45003333333333,Bajo,Bajo,Mixto
2016-08-28,1095.56,215.476,162.508,377.984,1,1095.56,36.51866666666667,Bajo,Bajo,Mixto
2016-08-29,1401.324,228.76299999999995,109.809,338.572,0,1401.324,46.7108,Alto,Alto,Mixto
2016-08-30,1387.894,86.649,178.617,265.266,0,1387.894,46.263133333333336,Alto,Alto,Mixto
2016-08-31,1401.426,62.143000000000015,188.46600000000004,250.609,0,1401.426,46.7142,Alto,Alto,Mixto
2016-09-01,1407.5200000000002,77.946,147.092,225.03800000000007,0,1407.5200000000002,46.91733333333334,Alto,Alto,Mixto
2016-09-02,1382.375,104.55300000000004,164.30900000000003,268.862,0,1382.375,46.079166666666666,Alto,Alto,Mixto
2016-09-03,1156.702,109.43799999999996,136.41599999999997,245.854,1,1156.702,38.556733333333334,Bajo,Bajo,Mixto
2016-09-04,1091.754,272.30999999999995,77.08700000000002,349.39699999999993,1,1091.754,36.391799999999996,Bajo,Bajo,Mixto
2016-09-05,1384.297,137.31400000000002,92.802,230.116,0,1384.297,46.143233333333335,Alto,Alto,Mixto
2016-09-06,1398.7539999999997,51.471,160.063,211.534,0,1398.7539999999997,46.62513333333332,Alto,Alto,Mixto
2016-09-07,1405.1160000000002,78.32900000000001,178.62,256.949,0,1405.1160000000002,46.83720000000001,Alto,Alto,Mixto
2016-09-08,1420.9589999999998,114.339,177.86099999999996,292.19999999999993,0,1420.9589999999998,47.3653,Alto,Alto,Mixto
2016-09-09,1392.97,62.264,154.78900000000002,217.053,0,1392.97,46.43233333333333,Alto,Alto,Mixto
2016-09-10,1173.301,59.95100000000001,162.47199999999998,222.423,1,1173.301,39.110033333333334,Bajo,Bajo,Mixto
2016-09-11,1088.362,71.635,146.761,218.396,1,1088.362,36.278733333333335,Bajo,Bajo,Mixto
2016-09-12,1409.9869999999996,90.561,164.97600000000003,255.53699999999995,0,1409.9869999999996,46.99956666666665,Alto,Alto,Mixto
2016-09-13,1446.824,161.695,163.84299999999996,325.538,0,1446.824,48.22746666666667,Alto,Alto,Mixto
2016-09-14,1442.332,226.501,161.426,387.927,0,1442.332,48.077733333333335,Alto,Alto,Mixto
2016-09-15,1436.4209999999998,263.849,153.03799999999998,416.8869999999999,0,1436.4209999999998,47.8807,Alto,Alto,Mixto
2016-09-16,1397.158,87.37299999999999,99.221,186.59400000000005,0,1397.158,46.57193333333333,Alto,Alto,Mixto
2016-09-17,1179.558,182.262,49.46699999999999,231.729,1,1179.558,39.318599999999996,Bajo,Bajo,Mixto
2016-09-18,1087.556,186.179,64.64999999999999,250.82900000000004,1,1087.556,36.251866666666665,Bajo,Bajo,Mixto
2016-09-19,1389.524,55.54800000000001,60.986,116.534,0,1389.524,46.31746666666666,Alto,Alto,Mixto
2016-09-20,1410.447,24.112,79.26799999999999,103.38,0,1410.447,47.0149,Alto,Alto,Mixto
2016-09-21,1407.202,38.319,130.4,168.71900000000005,0,1407.202,46.906733333333335,Alto,Alto,Mixto
2016-09-22,1401.531,31.322,146.984,178.306,0,1401.531,46.7177,Alto,Alto,Mixto
2016-09-23,1383.836,74.25699999999999,123.533,197.79,0,1383.836,46.12786666666667,Alto,Alto,Mixto
2016-09-24,1160.873,91.768,147.248,239.016,1,1160.873,38.69576666666667,Bajo,Bajo,Mixto
2016-09-25,1074.47,176.28000000000003,153.542,329.82199999999995,1,1074.47,35.815666666666665,Bajo,Bajo,Mixto
2016-09-26,1394.293,51.975,111.499,163.47400000000002,0,1394.293,46.47643333333333,Alto,Alto,Mixto
2016-09-27,1422.983,139.471,123.347,262.818,0,1422.983,47.432766666666666,Alto,Alto,Mixto
2016-09-28,1435.4920000000002,463.103,101.805,564.9079999999999,0,1435.4920000000002,47.84973333333334,Alto,Alto,Mixto
2016-09-29,1436.7970000000005,514.5169999999999,127.18900000000002,641.7060000000001,0,1436.7970000000005,47.89323333333335,Alto,Alto,Mixto
2016-09-30,1403.626,223.67299999999997,87.73400000000001,311.4070000000001,0,1403.626,46.787533333333336,Alto,Alto,Mixto
2016-10-01,1175.987,111.097,65.25800000000001,176.35500000000002,1,1175.987,39.19956666666667,Bajo,Bajo,Mixto
2016-10-02,1081.6829999999998,183.43400000000003,69.52599999999998,252.96,1,1081.6829999999998,36.056099999999994,Bajo,Bajo,Mixto
2016-10-03,1105.1950000000002,193.54,66.70200000000001,260.242,1,1105.1950000000002,36.83983333333334,Bajo,Bajo,Mixto
2016-10-04,1422.066,363.248,77.26799999999999,440.516,0,1422.066,47.4022,Alto,Alto,Mixto
2016-10-05,1455.863,375.078,108.76000000000002,483.8380000000001,0,1455.863,48.52876666666667,Alto,Alto,Mixto
2016-10-06,1489.8080000000002,336.55300000000005,28.99300000000001,365.546,0,1489.8080000000002,49.66026666666667,Alto,Alto,Mixto
2016-10-07,1452.49,147.23299999999995,43.97,191.203,0,1452.49,48.416333333333334,Alto,Alto,Mixto
2016-10-08,1233.1539999999998,136.66400000000002,56.455,193.11900000000009,1,1233.1539999999998,41.10513333333333,Medio,Medio,Mixto
2016-10-09,1143.149,64.24700000000001,68.378,132.62499999999997,1,1143.149,38.10496666666666,Bajo,Bajo,Mixto
2016-10-10,1456.0390000000004,35.629999999999995,64.50399999999999,100.134,0,1456.0390000000004,48.534633333333346,Alto,Alto,Mixto
2016-10-11,1494.2240000000004,178.161,48.841,227.002,0,1494.2240000000004,49.80746666666668,Alto,Alto,Mixto
2016-10-12,1495.956,197.458,47.868,245.326,0,1495.956,49.865199999999994,Alto,Alto,Mixto
2016-10-13,1503.571,331.642,53.251,384.893,0,1503.571,50.11903333333333,Muy Alto,Muy Alto,Mixto
2016-10-14,1477.9530000000002,419.2180000000001,69.783,489.0010000000001,0,1477.9530000000002,49.265100000000004,Alto,Alto,Mixto
2016-10-15,1243.613,210.1,55.67900000000001,265.77900000000005,1,1243.613,41.45376666666667,Medio,Medio,Mixto
2016-10-16,1136.2669999999998,125.356,97.233,222.58900000000003,1,1136.2669999999998,37.875566666666664,Bajo,Bajo,Mixto
2016-10-17,1461.4140000000002,132.59000000000003,46.779,179.36900000000003,0,1461.4140000000002,48.713800000000006,Alto,Alto,Mixto
2016-10-18,1489.6219999999998,164.324,42.428,206.752,0,1489.6219999999998,49.65406666666666,Alto,Alto,Mixto
2016-10-19,1503.5650000000005,204.847,38.16999999999999,243.017,0,1503.5650000000005,50.11883333333335,Muy Alto,Muy Alto,Mixto
2016-10-20,1506.2040000000002,144.763,38.41,183.173,0,1506.2040000000002,50.20680000000001,Muy Alto,Muy Alto,Mixto
2016-10-21,1479.348,123.034,28.979000000000003,152.013,0,1479.348,49.3116,Alto,Alto,Mixto
2016-10-22,1247.09,74.70800000000001,42.324000000000005,117.032,1,1247.09,41.56966666666666,Medio,Medio,Mixto
2016-10-23,1154.9979999999998,72.829,60.492,133.32100000000003,1,1154.9979999999998,38.499933333333324,Bajo,Bajo,Mixto
2016-10-24,1482.911,111.547,34.942,146.48899999999998,0,1482.911,49.43036666666667,Alto,Alto,Mixto
2016-10-25,1499.188,42.55500000000001,24.537000000000003,67.09199999999998,0,1499.188,49.97293333333334,Alto,Alto,Mixto
2016-10-26,1495.4409999999998,78.295,35.981,114.27599999999998,0,1495.4409999999998,49.848033333333326,Alto,Alto,Mixto
2016-10-27,1495.821,225.143,46.392,271.5349999999999,0,1495.821,49.860699999999994,Alto,Alto,Mixto
2016-10-28,1480.3160000000005,375.774,40.04200000000001,415.816,0,1480.3160000000005,49.343866666666685,Alto,Alto,Mixto
2016-10-29,1243.5500000000002,273.698,49.989,323.687,1,1243.5500000000002,41.451666666666675,Medio,Medio,Mixto
2016-10-30,1141.6240000000005,95.191,65.403,160.594,1,1141.6240000000005,38.05413333333335,Bajo,Bajo,Mixto
2016-10-31,1331.536,57.291,62.064,119.355,1,1331.536,44.38453333333334,Medio,Medio,Mixto
2016-11-01,1301.8729999999998,249.784,54.056,303.84000000000003,1,1301.8729999999998,43.39576666666666,Medio,Medio,Mixto
2016-11-02,1519.388,426.114,39.838,465.952,0,1519.388,50.64626666666666,Muy Alto,Muy Alto,Mixto
2016-11-03,1532.0500000000002,123.48899999999998,54.63,178.119,0,1532.0500000000002,51.06833333333334,Muy Alto,Muy Alto,Mixto
2016-11-04,1509.5370000000005,256.74300000000005,46.151,302.894,0,1509.5370000000005,50.317900000000016,Muy Alto,Muy Alto,Mixto
2016-11-05,1299.408,182.205,18.56,200.765,1,1299.408,43.313599999999994,Medio,Medio,Mixto
2016-11-06,1204.939,201.677,23.128,224.80500000000004,1,1204.939,40.164633333333335,Medio,Medio,Mixto
2016-11-07,1529.1629999999998,163.15,22.875,186.025,0,1529.1629999999998,50.97209999999999,Muy Alto,Muy Alto,Mixto
2016-11-08,1571.629,114.08599999999998,27.041,141.12699999999998,0,1571.629,52.38763333333333,Muy Alto,Muy Alto,Mixto
2016-11-09,1577.031,128.014,37.869,165.883,0,1577.031,52.567699999999995,Muy Alto,Muy Alto,Mixto
2016-11-10,1577.6570000000002,131.25199999999998,19.282,150.534,0,1577.6570000000002,52.58856666666667,Muy Alto,Muy Alto,Mixto
2016-11-11,1568.043,110.925,21.116,132.041,0,1568.043,52.2681,Muy Alto,Muy Alto,Mixto
2016-11-12,1343.044,118.34199999999998,33.756,152.098,1,1343.044,44.76813333333334,Medio,Medio,Mixto
2016-11-13,1252.9719999999998,160.852,44.542,205.394,1,1252.9719999999998,41.76573333333332,Medio,Medio,Mixto
2016-11-14,1564.09,268.23,67.96199999999999,336.19199999999995,0,1564.09,52.13633333333333,Muy Alto,Muy Alto,Mixto
2016-11-15,1604.101,383.509,15.411999999999995,398.9210000000001,0,1604.101,53.47003333333334,Muy Alto,Muy Alto,Mixto
2016-11-16,1574.0389999999995,389.678,11.126,400.8040000000001,0,1574.0389999999995,52.46796666666665,Muy Alto,Muy Alto,Mixto
2016-11-17,1564.308,530.966,22.844,553.8100000000002,0,1564.308,52.1436,Muy Alto,Muy Alto,Mixto
2016-11-18,1544.541,630.4669999999999,26.264000000000003,656.7309999999999,0,1544.541,51.4847,Muy Alto,Muy Alto,Mixto
2016-11-19,1334.341,404.577,15.963,420.54,1,1334.341,44.47803333333333,Medio,Medio,Mixto
2016-11-20,1233.9729999999995,653.8360000000001,46.876,700.7120000000001,1,1233.9729999999995,41.13243333333332,Medio,Medio,Mixto
2016-11-21,1533.053,392.4690000000001,32.608000000000004,425.07700000000006,0,1533.053,51.10176666666667,Muy Alto,Muy Alto,Mixto
2016-11-22,1552.9989999999998,242.999,26.529,269.528,0,1552.9989999999998,51.766633333333324,Muy Alto,Muy Alto,Mixto
2016-11-23,1546.1540000000002,87.572,36.896,124.468,0,1546.1540000000002,51.53846666666667,Muy Alto,Muy Alto,Mixto
2016-11-24,1565.5870000000002,236.318,29.136,265.45399999999995,0,1565.5870000000002,52.18623333333334,Muy Alto,Muy Alto,Mixto
2016-11-25,1544.217,135.453,28.021,163.474,0,1544.217,51.4739,Muy Alto,Muy Alto,Mixto
2016-11-26,1336.7359999999996,152.083,12.380000000000004,164.463,1,1336.7359999999996,44.557866666666655,Medio,Medio,Mixto
2016-11-27,1236.9530000000002,280.778,28.533,309.31100000000004,1,1236.9530000000002,41.23176666666667,Medio,Medio,Mixto
2016-11-28,1573.7210000000005,202.377,62.711,265.0880000000001,0,1573.7210000000005,52.45736666666668,Muy Alto,Muy Alto,Mixto
2016-11-29,1628.617,225.93499999999997,70.378,296.313,0,1628.617,54.28723333333333,Muy Alto,Muy Alto,Mixto
2016-11-30,1638.3389999999995,492.3519999999999,43.081,535.433,0,1638.3389999999995,54.611299999999986,Muy Alto,Muy Alto,Mixto
2016-12-01,1631.279,673.199,16.612999999999996,689.812,0,1631.279,54.37596666666666,Muy Alto,Muy Alto,Mixto
2016-12-02,1585.4499999999998,305.23400000000004,33.942,339.17600000000004,0,1585.4499999999998,52.84833333333333,Muy Alto,Muy Alto,Mixto
2016-12-03,1371.141,71.49000000000001,56.021,127.51099999999995,1,1371.141,45.7047,Alto,Alto,Mixto
2016-12-04,1299.91,94.521,48.039,142.56,1,1299.91,43.330333333333336,Medio,Medio,Mixto
2016-12-05,1614.383,83.789,40.092000000000006,123.881,0,1614.383,53.81276666666667,Muy Alto,Muy Alto,Mixto
2016-12-06,1650.0380000000002,81.145,30.851,111.996,0,1650.0380000000002,55.00126666666667,Muy Alto,Muy Alto,Mixto
2016-12-07,1671.129,326.674,22.856,349.5299999999999,0,1671.129,55.704299999999996,Muy Alto,Muy Alto,Mixto
2016-12-08,1632.362,488.8810000000001,39.197,528.0780000000001,0,1632.362,54.41206666666667,Muy Alto,Muy Alto,Mixto
2016-12-09,1591.4199999999998,426.732,20.611,447.343,0,1591.4199999999998,53.04733333333333,Muy Alto,Muy Alto,Mixto
2016-12-10,1345.308,392.208,40.237,432.445,1,1345.308,44.8436,Medio,Medio,Mixto
2016-12-11,1267.9969999999998,541.689,11.375,553.0640000000001,1,1267.9969999999998,42.26656666666666,Medio,Medio,Mixto
2016-12-12,1569.869,162.478,15.058000000000002,177.536,0,1569.869,52.328966666666666,Muy Alto,Muy Alto,Mixto
2016-12-13,1602.297,105.68300000000002,21.872,127.55500000000002,0,1602.297,53.4099,Muy Alto,Muy Alto,Mixto
2016-12-14,1595.2929999999997,61.78799999999998,16.450999999999997,78.239,0,1595.2929999999997,53.17643333333332,Muy Alto,Muy Alto,Mixto
2016-12-15,1601.397,190.446,15.773,206.219,0,1601.397,53.3799,Muy Alto,Muy Alto,Mixto
2016-12-16,1567.4879999999998,129.076,28.827,157.9029999999999,0,1567.4879999999998,52.249599999999994,Muy Alto,Muy Alto,Mixto
2016-12-17,1365.5790000000002,95.797,18.208,114.005,1,1365.5790000000002,45.51930000000001,Alto,Alto,Mixto
2016-12-18,1266.4950000000003,123.343,8.439,131.78199999999998,1,1266.4950000000003,42.21650000000001,Medio,Medio,Mixto
2016-12-19,1542.018,73.53399999999999,18.000999999999998,91.535,0,1542.018,51.400600000000004,Muy Alto,Muy Alto,Mixto
2016-12-20,1572.427,165.17200000000005,26.455,191.627,0,1572.427,52.41423333333333,Muy Alto,Muy Alto,Mixto
2016-12-21,1567.3990000000003,309.568,22.974,332.54200000000003,0,1567.3990000000003,52.24663333333334,Muy Alto,Muy Alto,Mixto
2016-12-22,1512.6609999999998,257.197,20.109,277.30600000000004,0,1512.6609999999998,50.422033333333324,Muy Alto,Muy Alto,Mixto
2016-12-23,1415.8109999999997,395.296,16.111,411.4070000000001,0,1415.8109999999997,47.19369999999999,Alto,Alto,Mixto
2016-12-24,1195.354,681.509,12.843,694.3520000000001,1,1195.354,39.84513333333334,Bajo,Bajo,Mixto
2016-12-25,1117.6729999999998,719.7779999999999,6.608,726.386,1,1117.6729999999998,37.25576666666666,Bajo,Bajo,Mixto
2016-12-26,1121.213,718.1600000000001,15.463000000000005,733.623,1,1121.213,37.37376666666667,Bajo,Bajo,Mixto
2016-12-27,1289.3239999999998,640.8950000000001,23.448,664.3430000000001,1,1289.3239999999998,42.977466666666665,Medio,Medio,Mixto
2016-12-28,1294.881,214.98999999999995,19.45,234.43999999999997,1,1294.881,43.1627,Medio,Medio,Mixto
2016-12-29,1295.897,167.69799999999998,42.91,210.608,1,1295.897,43.19656666666666,Medio,Medio,Mixto
2016-12-30,1291.0440000000003,239.257,48.546,287.80299999999994,1,1291.0440000000003,43.03480000000001,Medio,Medio,Mixto
2016-12-31,1212.568,315.06300000000005,34.57999999999999,349.64300000000003,1,1212.568,40.418933333333335,Medio,Medio,Mixto
2017-01-01,1130.4130000000002,307.12500000000006,35.291000000000004,342.416,1,1130.4130000000002,37.68043333333334,Bajo,Bajo,Mixto
2017-01-02,1441.052,295.099,12.479,307.578,0,1441.052,48.035066666666665,Alto,Alto,Mixto
2017-01-03,1529.9900000000002,666.1729999999999,9.351,675.5239999999999,0,1529.9900000000002,50.99966666666668,Muy Alto,Muy Alto,Mixto
2017-01-04,1553.083,686.5779999999997,12.814,699.3919999999997,0,1553.083,51.76943333333334,Muy Alto,Muy Alto,Mixto
2017-01-05,1547.238,261.75800000000004,20.797000000000004,282.555,0,1547.238,51.574600000000004,Muy Alto,Muy Alto,Mixto
2017-01-06,1501.795,115.72299999999998,33.341,149.064,0,1501.795,50.05983333333334,Muy Alto,Muy Alto,Mixto
2017-01-07,1405.1450000000004,252.307,8.386999999999999,260.694,0,1405.1450000000004,46.83816666666668,Alto,Alto,Mixto
2017-01-08,1301.0110000000002,41.26099999999997,4.9910000000000005,46.25199999999999,1,1301.0110000000002,43.36703333333334,Medio,Medio,Mixto
2017-01-09,1604.348,190.983,7.070000000000001,198.053,0,1604.348,53.47826666666666,Muy Alto,Muy Alto,Mixto
2017-01-10,1639.046,280.373,13.044999999999998,293.418,0,1639.046,54.63486666666667,Muy Alto,Muy Alto,Mixto
2017-01-11,1654.809,637.259,7.379,644.6379999999999,0,1654.809,55.1603,Muy Alto,Muy Alto,Mixto
2017-01-12,1620.597,584.792,17.865,602.6570000000002,0,1620.597,54.0199,Muy Alto,Muy Alto,Mixto
2017-01-13,1608.8950000000002,518.6179999999999,14.311,532.929,0,1608.8950000000002,53.62983333333334,Muy Alto,Muy Alto,Mixto
2017-01-14,1392.736,487.189,16.767,503.9559999999999,0,1392.736,46.424533333333336,Alto,Alto,Mixto
2017-01-15,1289.904,229.77,16.104999999999997,245.87499999999997,1,1289.904,42.9968,Medio,Medio,Mixto
2017-01-16,1605.465,69.20899999999999,17.600000000000005,86.809,0,1605.465,53.515499999999996,Muy Alto,Muy Alto,Mixto
2017-01-17,1649.1039999999998,79.36299999999999,22.909,102.272,0,1649.1039999999998,54.97013333333333,Muy Alto,Muy Alto,Mixto
2017-01-18,1669.3949999999998,148.91500000000002,22.709,171.62400000000002,0,1669.3949999999998,55.64649999999999,Muy Alto,Muy Alto,Mixto
2017-01-19,1667.4770000000003,121.272,38.191,159.46300000000002,0,1667.4770000000003,55.58256666666668,Muy Alto,Muy Alto,Mixto
2017-01-20,1641.7370000000003,109.383,39.633,149.01600000000002,0,1641.7370000000003,54.724566666666675,Muy Alto,Muy Alto,Mixto
2017-01-21,1423.02,78.89300000000003,45.477,124.37,0,1423.02,47.434,Alto,Alto,Mixto
2017-01-22,1340.341,50.77400000000001,47.386,98.16,1,1340.341,44.67803333333333,Medio,Medio,Mixto
2017-01-23,1663.492,39.71000000000001,30.939,70.64899999999999,0,1663.492,55.449733333333334,Muy Alto,Muy Alto,Mixto
2017-01-24,1682.0020000000002,31.375,10.3,41.675,0,1682.0020000000002,56.06673333333334,Muy Alto,Muy Alto,Mixto
2017-01-25,1674.171,70.772,17.72,88.49199999999999,0,1674.171,55.8057,Muy Alto,Muy Alto,Mixto
2017-01-26,1659.5269999999998,235.128,56.487,291.615,0,1659.5269999999998,55.31756666666666,Muy Alto,Muy Alto,Mixto
2017-01-27,1629.164,254.27,68.62500000000001,322.8950000000001,0,1629.164,54.30546666666667,Muy Alto,Muy Alto,Mixto
2017-01-28,1394.033,208.827,65.964,274.791,0,1394.033,46.46776666666666,Alto,Alto,Mixto
2017-01-29,1296.1700000000003,304.952,53.854,358.806,1,1296.1700000000003,43.20566666666668,Medio,Medio,Mixto
2017-01-30,1605.3560000000002,338.292,18.577,356.869,0,1605.3560000000002,53.51186666666668,Muy Alto,Muy Alto,Mixto
2017-01-31,1620.86,124.784,12.064,136.848,0,1620.86,54.028666666666666,Muy Alto,Muy Alto,Mixto
2017-02-01,1627.9649999999997,221.296,23.817,245.113,0,1627.9649999999997,54.26549999999999,Muy Alto,Muy Alto,Mixto
2017-02-02,1604.12,254.391,42.21900000000001,296.61,0,1604.12,53.470666666666666,Muy Alto,Muy Alto,Mixto
2017-02-03,1574.5760000000002,188.03800000000004,24.223000000000003,212.26100000000005,0,1574.5760000000002,52.48586666666667,Muy Alto,Muy Alto,Mixto
2017-02-04,1344.3909999999998,211.453,49.257000000000005,260.71,1,1344.3909999999998,44.81303333333333,Medio,Medio,Mixto
2017-02-05,1238.8790000000004,118.33199999999998,46.216,164.548,1,1238.8790000000004,41.29596666666668,Medio,Medio,Mixto
2017-02-06,1574.502,152.11899999999997,28.576,180.695,0,1574.502,52.483399999999996,Muy Alto,Muy Alto,Mixto
2017-02-07,1621.5740000000003,264.513,29.271000000000004,293.78399999999993,0,1621.5740000000003,54.052466666666675,Muy Alto,Muy Alto,Mixto
2017-02-08,1625.4149999999995,219.683,30.996,250.679,0,1625.4149999999995,54.18049999999998,Muy Alto,Muy Alto,Mixto
2017-02-09,1637.7399999999998,207.538,45.278000000000006,252.816,0,1637.7399999999998,54.591333333333324,Muy Alto,Muy Alto,Mixto
2017-02-10,1622.7850000000003,290.957,33.9,324.857,0,1622.7850000000003,54.092833333333346,Muy Alto,Muy Alto,Mixto
2017-02-11,1386.7089999999998,329.651,56.393,386.0439999999999,0,1386.7089999999998,46.223633333333325,Alto,Alto,Mixto
2017-02-12,1293.212,350.271,37.667,387.93799999999993,1,1293.212,43.10706666666667,Medio,Medio,Mixto
2017-02-13,1597.275,338.18600000000004,89.58200000000001,427.768,0,1597.275,53.2425,Muy Alto,Muy Alto,Mixto
2017-02-14,1593.5600000000002,205.089,110.28799999999998,315.377,0,1593.5600000000002,53.11866666666667,Muy Alto,Muy Alto,Mixto
2017-02-15,1579.457,98.87900000000002,113.905,212.784,0,1579.457,52.64856666666667,Muy Alto,Muy Alto,Mixto
2017-02-16,1576.044,282.404,92.428,374.832,0,1576.044,52.534800000000004,Muy Alto,Muy Alto,Mixto
2017-02-17,1556.1059999999998,255.288,31.449,286.737,0,1556.1059999999998,51.87019999999999,Muy Alto,Muy Alto,Mixto
2017-02-18,1327.2720000000002,160.16299999999998,34.516000000000005,194.679,1,1327.2720000000002,44.2424,Medio,Medio,Mixto
2017-02-19,1245.9789999999998,348.515,58.42,406.935,1,1245.9789999999998,41.53263333333333,Medio,Medio,Mixto
2017-02-20,1563.139,648.8070000000002,31.768,680.575,0,1563.139,52.10463333333333,Muy Alto,Muy Alto,Mixto
2017-02-21,1566.9019999999998,580.922,35.746,616.6680000000001,0,1566.9019999999998,52.23006666666666,Muy Alto,Muy Alto,Mixto
2017-02-22,1584.3429999999998,826.2779999999999,25.278,851.556,0,1584.3429999999998,52.811433333333326,Muy Alto,Muy Alto,Mixto
2017-02-23,1561.2349999999997,705.4029999999999,50.721,756.1239999999999,0,1561.2349999999997,52.041166666666655,Muy Alto,Muy Alto,Mixto
2017-02-24,1539.6029999999998,522.1089999999999,70.53999999999999,592.649,0,1539.6029999999998,51.3201,Muy Alto,Muy Alto,Mixto
2017-02-25,1319.0749999999996,413.771,97.579,511.35,1,1319.0749999999996,43.96916666666665,Medio,Medio,Mixto
2017-02-26,1208.725,545.141,59.46,604.6010000000001,1,1208.725,40.29083333333333,Medio,Medio,Mixto
2017-02-27,1467.695,558.4050000000001,86.39,644.7950000000001,0,1467.695,48.92316666666667,Alto,Alto,Mixto
2017-02-28,1532.536,602.2240000000003,49.10799999999999,651.3320000000002,0,1532.536,51.08453333333333,Muy Alto,Muy Alto,Mixto
2017-03-01,1551.41,463.541,55.172,518.713,0,1551.41,51.71366666666667,Muy Alto,Muy Alto,Mixto
2017-03-02,1541.7329999999995,640.792,79.159,719.9510000000001,0,1541.7329999999995,51.39109999999998,Muy Alto,Muy Alto,Mixto
2017-03-03,1514.1139999999998,323.8790000000001,94.663,418.542,0,1514.1139999999998,50.47046666666666,Muy Alto,Muy Alto,Mixto
2017-03-04,1265.589,253.25400000000008,99.949,353.2029999999999,1,1265.589,42.186299999999996,Medio,Medio,Mixto
2017-03-05,1185.541,375.785,75.046,450.831,1,1185.541,39.51803333333333,Bajo,Bajo,Mixto
2017-03-06,1519.85,244.779,52.157,296.93600000000004,0,1519.85,50.66166666666666,Muy Alto,Muy Alto,Mixto
2017-03-07,1554.86,98.963,41.35900000000001,140.32200000000003,0,1554.86,51.82866666666666,Muy Alto,Muy Alto,Mixto
2017-03-08,1565.245,362.636,53.96,416.596,0,1565.245,52.17483333333333,Muy Alto,Muy Alto,Mixto
2017-03-09,1545.0659999999998,348.595,48.42600000000001,397.021,0,1545.0659999999998,51.502199999999995,Muy Alto,Muy Alto,Mixto
2017-03-10,1496.8089999999995,301.929,103.546,405.475,0,1496.8089999999995,49.89363333333332,Alto,Alto,Mixto
2017-03-11,1265.4160000000002,142.96899999999997,119.26999999999998,262.2389999999999,1,1265.4160000000002,42.18053333333334,Medio,Medio,Mixto
2017-03-12,1170.7,322.13200000000006,145.741,467.8730000000001,1,1170.7,39.02333333333333,Bajo,Bajo,Mixto
2017-03-13,1478.837,107.99600000000002,135.05100000000002,243.047,0,1478.837,49.29456666666667,Alto,Alto,Mixto
2017-03-14,1508.3659999999998,282.164,109.52,391.684,0,1508.3659999999998,50.27886666666666,Muy Alto,Muy Alto,Mixto
2017-03-15,1497.831,310.125,113.661,423.786,0,1497.831,49.927699999999994,Alto,Alto,Mixto
2017-03-16,1485.207,235.86000000000004,153.45199999999997,389.312,0,1485.207,49.5069,Alto,Alto,Mixto
2017-03-17,1477.4999999999995,520.7909999999998,93.963,614.754,0,1477.4999999999995,49.249999999999986,Alto,Alto,Mixto
2017-03-18,1294.453,666.659,39.690000000000005,706.3489999999999,1,1294.453,43.14843333333333,Medio,Medio,Mixto
2017-03-19,1180.593,527.13,36.26,563.39,1,1180.593,39.353100000000005,Bajo,Bajo,Mixto
2017-03-20,1476.082,540.3779999999999,61.80100000000001,602.1790000000001,0,1476.082,49.202733333333335,Alto,Alto,Mixto
2017-03-21,1510.116,405.316,70.29400000000001,475.61,0,1510.116,50.3372,Muy Alto,Muy Alto,Mixto
2017-03-22,1511.842,168.37899999999996,87.60499999999999,255.984,0,1511.842,50.394733333333335,Muy Alto,Muy Alto,Mixto
2017-03-23,1498.325,211.129,95.997,307.126,0,1498.325,49.94416666666667,Alto,Alto,Mixto
2017-03-24,1467.5279999999998,152.37,120.427,272.797,0,1467.5279999999998,48.91759999999999,Alto,Alto,Mixto
2017-03-25,1234.089,203.03500000000005,168.35999999999996,371.3950000000001,1,1234.089,41.1363,Medio,Medio,Mixto
2017-03-26,1126.8689999999997,79.32600000000001,171.806,251.132,1,1126.8689999999997,37.562299999999986,Bajo,Bajo,Mixto
2017-03-27,1429.636,71.21600000000001,191.843,263.0590000000001,0,1429.636,47.65453333333333,Alto,Alto,Mixto
2017-03-28,1445.3820000000003,111.191,185.231,296.422,0,1445.3820000000003,48.17940000000001,Alto,Alto,Mixto
2017-03-29,1455.418,347.697,115.056,462.753,0,1455.418,48.51393333333333,Alto,Alto,Mixto
2017-03-30,1439.1710000000005,213.209,142.403,355.612,0,1439.1710000000005,47.97236666666668,Alto,Alto,Mixto
2017-03-31,1402.5849999999998,260.808,169.849,430.6569999999999,0,1402.5849999999998,46.75283333333333,Alto,Alto,Mixto
2017-04-01,1186.056,82.512,144.80100000000002,227.313,1,1186.056,39.5352,Bajo,Bajo,Mixto
2017-04-02,1096.921,110.511,134.67399999999998,245.18500000000003,1,1096.921,36.564033333333334,Bajo,Bajo,Mixto
2017-04-03,1407.9009999999998,58.207,119.735,177.942,0,1407.9009999999998,46.93003333333333,Alto,Alto,Mixto
2017-04-04,1426.521,40.669,121.486,162.15500000000003,0,1426.521,47.5507,Alto,Alto,Mixto
2017-04-05,1456.718,333.525,117.913,451.4380000000001,0,1456.718,48.55726666666667,Alto,Alto,Mixto
2017-04-06,1463.9059999999995,398.4029999999999,126.858,525.261,0,1463.9059999999995,48.79686666666665,Alto,Alto,Mixto
